utterance_id,child_id,session_id,age_bucket,audio_duration_sec,filesize_bytes,word_count,words_per_second,orthographic_text
U_65ef5e1555744231,C_4cb11d0521851363,S_7afb7e692528992a,8-11,0.368,13958,1,2.717391304347826,yeah
U_660496b4b8aecf23,C_e6f11e6f26361087,S_efaf12585b25387d,8-11,4.015,53645,1,0.24906600249066005,carnivore
U_662214a30863eba5,C_e2026d1e006b77f2,S_177404972214bc86,8-11,40.583,648281,92,2.266959071532415,so we recovered a circuit board that we normally do with our experiment and we also received a bag full of the these items actually and and we had to try and make the circuit run using the items and then we would we got a we chart with the items listed and the hypothesis and we would write y or n say yes or no and the testing and wire and say yes or no and all of the metals works and like the sponge and the rocks did not work
U_662cefdc2ce8714e,C_c2fd3883270ec301,S_ff6fa7cb11c2b38c,8-11,3.801,74743,19,4.998684556695606,well it relates to the environment because when they're out in the wild they would do the same thing
U_6641427aed6493a9,C_d0dbc67832f05f30,S_3be8540d097a256f,8-11,0.309,12843,1,3.236245954692557,t
U_66417f8f7ffc14f8,C_af626a1164302b91,S_a79e697f02ea46b3,8-11,1.192,34844,5,4.194630872483222,you already asked me that
U_664543facb0e6a14,C_c18f8e42de7c42a7,S_21208b4ebd7c2fdb,8-11,7.439,160764,41,5.511493480306493,because if you brought the compass by to it the compass would wig out and go crazy and if you brought the box over the iron filings the iron filings would go crazy and if you and if and if you
U_6647b57511f85d12,C_c31af60f01594b23,S_1ee953326bafc065,5-7,8.17,198613,1,0.12239902080783353,ore
U_665e52806dbadb93,C_1128f2690d3b10d4,S_8e59d75c3cfb1517,8-11,0.369,13831,1,2.710027100271003,yeah
U_666735dd146f2986,C_4d78a99a6ee0a0a9,S_2c66d2044f95dc8e,8-11,0.393,13961,1,2.544529262086514,yeah
U_667664d1a9395e59,C_9968d7a1e4d23847,S_d0c2cb689fe1efef,8-11,4.103,63084,19,4.6307579819644165,the ones at the beginning of the river are bigger than the ones at the end of the river
U_667c42b3208786e8,C_f82f6eb74ad07056,S_c1050d5935bae0a3,8-11,1.666,33475,7,4.201680672268908,can't go out of the negative sides
U_667cf1e7bae86460,C_596e4840ea75dd01,S_b5f36a972e1411ea,5-7,4.539,100768,1,0.22031284423881914,bee
U_668c6dff9e7649fd,C_7e4f7a89c40ec225,S_e9fb6a4732efb21b,8-11,0.408,15672,1,2.450980392156863,yeah
U_66accd8196da4a3d,C_431ec2d07c86e346,S_63c0a90ba51c36bb,8-11,1.147,26549,17,14.821272885789014,you're trying to figure out how long some like that de like um how long it is
U_66bea9d24d03f281,C_5d5b75df933eec19,S_f13d6d591dc7d138,5-7,6.33,130869,1,0.1579778830963665,pay
U_66cd84cc6fbde785,C_4d78a99a6ee0a0a9,S_2c66d2044f95dc8e,8-11,0.45,14641,1,2.2222222222222223,yeah
U_66d45c3ee364ba1b,C_d88a3d3544c594ca,S_5e5fae5c5a2fcf5b,8-11,41.301,959906,83,2.009636570543086,it's my can we had a can um my can was it said milliliters it said like three hundred thirty seven milliliters um and so this cup or this juice or soda can has three hundred that um the jui or soda level is three hundred milliliters um volume of liquid and then the ca the capacity of the can is three hundred thirty three and so there's three three hundred thirty three milliliters of space that they don't use to put soda
U_66dc7ef3d8e5ad04,C_8f03ff692a7e0811,S_74a4e224a9c66b3f,8-11,0.418,15005,1,2.3923444976076556,yep
U_66eb44fa0d403399,C_d38527cd358f3bff,S_6fafb0347be1698c,8-11,4.222,96378,1,0.23685457129322593,okay
U_66ee439ee753fc6d,C_0a1cb340006cab72,S_34f40a01fbb7233c,8-11,37.63,639486,89,2.365134201435025,and we had cups and we did a cup of one two and s so on to five and we figured out the t taller the cup the more passengers it holds and we had to put pennies for our passengers and we had to put pennies in every time and we and we had to count how many pennies we could put in and when it sank when we put one in and after that when when it sank you had to take out your cup and yeah
U_6704459b05e6a599,C_96c1f0cd76d30909,S_1b7d2b8c87a1e1e5,8-11,40.548,660696,93,2.293577981651376,well the leaf looks like it has uhm looks like it has well like little things in it i don't what to call them but like little like i can see a little thing in the middle and for the uh yeast uhm it's like those little particles and inside of it i think they look a lot inside of the middle of the leaf it looks a lot like that yeast and in the human uhm in the middle of each one of those uh shapes it looks a lot like yeast
U_670d33e2b92c2c71,C_c18f8e42de7c42a7,S_22d8cd704d90af0d,8-11,11.344,237268,48,4.2313117066290555,you know it would go in between five washers then it would go five washers in between ten washers ten washers in between fifteen washers in between fifteen washers again in between fifteen washers again and then and then and then it would just go solve at fifteen
U_6718f33efd0f3110,C_45788281ca5ef93a,S_c624888ff9d3d4bf,8-11,0.347,15165,1,2.8818443804034586,yeah
U_67277922ec5e7975,C_50b255c8663ff24d,S_1abcb6966841c782,5-7,5.14,123160,1,0.19455252918287938,bacon
U_672ab9acf691d342,C_bd8eb1895dd5b208,S_6a74f8c391adab3d,8-11,6.688,59782,1,0.14952153110047847,good
U_675b7ff392bed2a0,C_b8b3bf7077640a3f,S_6ef72f2aa662036e,5-7,4.58,119975,1,0.2183406113537118,knife
U_676b7622e2cc897f,C_c83f7ae3cffb9886,S_3471b8c925de3d60,8-11,0.293,14463,1,3.4129692832764507,thanks
U_679a804c614a531c,C_cdc15c9799f61935,S_436cb2bfb8e82f10,8-11,48.86,719929,64,1.3098649201801065,okay when i connect a conductor to the switch and to one side of the switch and that the motor turns on but with insulators like a plastic straw rock a rock and with the rock it does not turn on but with conductors it does turn on like metal and like steel nails and the paper fasteners and stuff like that metal stuff
U_67a698ffb34cec81,C_878467999ee5c310,S_ab808d2c9fcd37c8,8-11,45.602,789782,120,2.631463532301215,yeah yeah and we looked at it and all the fives were way up top and all the twos were at the bottom from the pf from the range of five to to to seven or so so yeah yeah y well that's what we did we we predicted a line uh where we were about to go so we could i see this so uh th we took our rulers out and we saw our line like um most of my dots were around this point so it'd go down so i put my line across my graph down all the way to my to my five or and it that's where it just it would just went through
U_67b2d0cc77d57093,C_bbec71a17a161c04,S_e04f9085f021af48,8-11,42.698,618925,84,1.9673052601995409,um it looks like to me that the wire is going um it's going in a circle like i said and it's connecting to the little clips with that the it's connected that's connected to the battery and the end of the wire's going into the ma the parts a the little tiny parts of the motor motor and um it doesn't look like it a that it's connecting to the light switch part um it just looks like it's going around it sorta
U_67c80034b0e008c9,C_182c70f03cd4239a,S_e2982e5d4cf2153b,8-11,30.313,564277,84,2.77108831194537,tried to do it long with an actual bigger wire and a longer one so um like one would like go outside the classroom and one would go inside and it was really cool cause i think like like four would mean e and there's like like different codes that they would use and um it actually worked for us and stuff yeah it was really cool um well i got to receive the message yeah cause there's like a receiving end and a
U_67ccb1f1c47f5175,C_a77b1020e862cabf,S_11607c82560cad70,8-11,38.953,675328,98,2.5158524375529483,well there was a balance and we put the diaper in one side and then we put like cubef like there they were cubes and the grams in the other cuside and they were cups and then um we waited til the um th there was like a line and then a line on the balance and for the middle for the middle and then um we waited til it got there and um the the and the well i don't know how to finish this and then like then if it was equal we counted the grams
U_681644010f1df5cc,C_8e1cc9a8fa1789fa,S_bc1fee8626bf8d13,8-11,0.389,13181,1,2.570694087403599,yeah
U_682d7d418c52a2e8,C_11093ea60eab6a83,S_4790918571d6d867,8-11,0.387,14554,1,2.5839793281653747,right
U_682e9665b5c92a0d,C_9722bb09e568384c,S_b0c72f0eeba66318,8-11,1.438,29062,6,4.172461752433936,it would float to the top
U_6833eb9c548cb4ea,C_389bd9177db48a0f,S_cbf0a7b745eab616,8-11,38.97,710069,101,2.5917372337695666,controlled experiment it's all about controlling your experiment actually and like you want to control the variables like if i said oh i don't know maybe the first time we'll put three but then the next time i put five that's not really controlling your variables you wanna stick with one number like we're doing by two it's like two passengers four six eight ten twelve so on so on yeah the passenger is a paper clip a big paper clip you know like like but one of these big paper clips he's like this big like the big paper clips
U_683bbfc355637c9a,C_9fce57d8e83e10ef,S_a0bece4e0e3dabe5,8-11,41.478,718785,123,2.965427455518588,yeah uh we got a penny and th and uh and then we have to s um cook not really connect it but just put in between eh in twe in between the space between um the uh what is it sta yeah you had to put it in between the paper clip and then the ra uh you have to hold it at the thirty eight inch spot and then there um and then you get a piece of tape where have to make a loop of it uh a loop from the thirty eight inch spot and then um at the end of the loop on one of the sides you just put that piece of tape and that holds it
U_683bedd124af72a2,C_9b66641d8f5f4485,S_83be7039e752d6b2,8-11,3.012,59842,14,4.648074369189907,and then it went back up to nine and then went te to ten
U_687a37e18a2ec62e,C_b4edd4409f284599,S_8076f039d3c1be3a,8-11,43.656,790209,80,1.832508704416346,the battery the light bulb would be touching the battery if it were in the same wire if we were only using one wire um the way how i did it was put the bottom on to the negative side wait no yeah er wait no um the wire went into the negative from the negative sign negative side to the light bulb but um around around i put the wire part not the plastic but the wire around the
U_687aac963b54f358,C_22794736a4e531e6,S_69acb6fd97fd1b6f,8-11,0.405,15825,1,2.4691358024691357,hi
U_68823ac4002c9e1e,C_878467999ee5c310,S_dd3a1a9665358f38,8-11,0.369,14628,1,2.710027100271003,yeah
U_688ad52fea0b3186,C_b77e49b6cab5cea0,S_195d8589a2a82111,8-11,0.9,25948,5,5.555555555555555,ec the light bulb wa
U_689e8b937fce2a97,C_38231c40656453c7,S_7ab49af43d0f25dc,8-11,6.787,120590,33,4.862236628849271,well when like the thing is going like this and then when you stop it there's a line in the middle and if those two lines are m lined up then it's equal
U_68a8cc26db94ad14,C_754971e1bfb231be,S_a3ba34d1350326f2,5-7,4.37,103065,1,0.22883295194508008,fly
U_68ae81ee70b68ce2,C_7151ec9a58d75622,S_777bfa0ea008f7dc,8-11,4.454,84842,1,0.224517287831163,salt
U_68b7a721511e5423,C_c020dea098a7667b,S_2bd0cf129e06c959,8-11,0.96,26797,4,4.166666666666667,sorry i can't think
U_68c30641e115ca25,C_b88c9fcc7a8203e8,S_927d42b099986db6,8-11,38.147,612719,86,2.2544367840197133,it has i mean the plant has water carbon dioxide and it has no sun so it needs all three of those to work if the sun is gone then the plant dies and it won't well it won't die but it won't look healthy because it's not it can't absorb the red and blue light and so it can't reflect green light making it look healthy and the sun gives it energy so it it doesn't have energy it only has water and carbon dioxide
U_6904c2623d1d3092,C_2d060716dcc19bef,S_72bfac3d7ccfc960,3-4,1.336,109938,6,4.491017964071856,i don't know what have they
U_6909089bce55dcc4,C_d95286d09f97271a,S_83dcaeba73a722a2,8-11,45.171,1065054,104,2.3023621349981185,well when we um well when they cha when they stick they'll go and snap together in other lines they are um the one side is the iron and s the steel or the iron it's closer so they stick but um if you turn them around on the other side then they bounce up and down so then they don't stick that well because um it's uh because the um lines are different and the steel's on the other side so it's harder for them to stick and they just don't and when you try to do it they they won't go together
U_690a69f78e804767,C_c18f8e42de7c42a7,S_6fa9ed86fddc0518,8-11,34.532,780791,87,2.5194022935248466,circuit in this the the setup of the circuit is complete because the motor is the little flag on the motor is spinning so that means the battery is sending electricity through the negative side of the battery which is sen going going going going hits the motor hit the motor spins and then shoots the electricity back all the way down the wire into the electris and into the battery and then it shoots more electricity and it goes really fast on and on and on
U_69193c719e08bc41,C_90330f0edeb1efcf,S_5321d5d0abb7e1d2,5-7,4.83,97811,1,0.20703933747412007,knee
U_691958f218804d7a,C_147cde04be14b6b4,S_759c2389b00d1fed,5-7,6.195,139052,1,0.16142050040355124,rabbit
U_692529bf723f786d,C_519e00fb79e7de0b,S_540943fdc3797ef1,8-11,0.431,15099,1,2.320185614849188,yep
U_692d6a1b7513832d,C_a6ebf08f66f21281,S_373332a0b92d5cbf,8-11,0.367,14520,1,2.7247956403269757,yeah
U_693b6b627cb116c0,C_a77b1020e862cabf,S_1cd16df5ceee3275,8-11,0.408,14533,1,2.450980392156863,yeah
U_6943d2e053b4fc45,C_a5d56368fe1f4883,S_c404eb70d88e1d74,8-11,44.149,788006,74,1.6761421549751976,this has to do with the biosphere because they're all different ecosystems but they have different types of stuff like there's a desert we have over here in africa the boreal forest we have over here we have the tundra the arctic place the wetlands where some species would live that's really those are all ecosystems in the biosphere so there's subsystems of the biosphere and the biosphere is a system of the earth
U_695a85fafc726064,C_878467999ee5c310,S_dfb49bb5b8d2dae8,8-11,0.41,15154,1,2.4390243902439024,yeah
U_696f5099ec239352,C_9fce57d8e83e10ef,S_a0bece4e0e3dabe5,8-11,0.427,15599,1,2.34192037470726,yeah
U_698750238e848a0d,C_f7c80ec11c1b2997,S_de177e1c754a32eb,8-11,0.428,14026,1,2.336448598130841,yes
U_699a76ec83632823,C_6bcfd5491e81df9c,S_c3e634c3e83396e9,8-11,0.306,11714,1,3.2679738562091503,yeah
U_699d75e899381b75,C_0c6459e4e7d4249c,S_35d27d0580723e55,5-7,5.56,125034,1,0.1798561151079137,car
U_69b35fbf292df33f,C_4d78a99a6ee0a0a9,S_c0220d056d212579,8-11,0.428,14332,1,2.336448598130841,yeah
U_69b8c59073632f04,C_4cb11d0521851363,S_7afb7e692528992a,8-11,2.593,54151,12,4.627844195912071,and the two centimeter would hold like twelve or something like that
U_69e19f315cf8c55b,C_186da18c55156f4a,S_1b36595de5431e03,8-11,55.24,941134,121,2.1904417089065893,well actually what you need to do is you need to close the switch so that way electricity can flow and then grab the washers but with the switch open if you have everything that set up the way it needs to be except for the switch if you leave it open and then you move the rivet around and see if it will pick up washers which in this case the switch open it should not pick up washers because it is a not a closed circuit there is a part in the circuit where the electricity cant flow through so it will not be so it will not be keep capable to pick up the to pick up the
U_69e9f77e8858889f,C_e9aacb685e5da08d,S_2a18b092c730e64a,8-11,0.416,15676,1,2.4038461538461537,yeah
U_69ef22b619eaa637,C_8d246066c3d8a0d0,S_81418ed161053cf0,8-11,0.079,9941,1,12.658227848101266,m
U_6a208a2fd347dabd,C_3e1127ea956714fd,S_08f175362f57bc17,8-11,42.091,752321,82,1.948159939179397,those marks were were a standard measurement of liquid because we had to do it for or the measurement of the liquid because if it was like lemonade or something it would have to be a standard measurement or simil or le let's make an example like let's say that there there's two people at a lemonade stand and one gets a big glass and the other gets a little glass so that's why they we have to get a standard measurement
U_6a33967a1413cd62,C_878467999ee5c310,S_dfb49bb5b8d2dae8,8-11,77.794,1331000,150,1.9281692675527677,well uh we wanted to test it just normal and then we would test it above and below our desk so we tried it and it still didn't get more swings it came out with the with the standard swings which was twelve t eleven to twelve so that didn't work we it the dropping point didn't have any effect the mass didn't have any effect so we tried it in all three places and it didn't have any effect to the pendulum so we um that was basically the just the thing that started so the next day so yesterday we tried different sizes of string and so there was string from six no fifteen centimeters to two hundred centimeters so the be the the um there was basically there was no there was a huge difference between the we eh the the string just because the larger string
U_6a35003415300c83,C_39aca446957a515a,S_bbf3d9dcdf9b2d4f,8-11,0.719,19659,3,4.172461752433936,i don't know
U_6a468253d6afa632,C_b88c9fcc7a8203e8,S_927d42b099986db6,8-11,86.197,1177931,131,1.5197744701091684,in the food web they each have a producer a consumer and a decomposer the producer is the grass and stuff like that and uhm the consumers is like plants and everything and the not plants is the animals that that eat other animals and uhm and is broken and can't eat other animals uh and a decomposer is at the top is us eats them uh nothing eats them so the it relates because it needs if the grass was gone then the then the bunny would be gone and uhm if the bunny was gone the snake and the hawk would be gone and if the snake and the hawk was gone the uhm uh well other animals would be gone so it leads to an extinction of animals
U_6a46c6e5f0081be5,C_9c425be0129968ad,S_0604f690dfc46f93,8-11,0.884,23359,4,4.524886877828054,put them in gently
U_6a49679e42859331,C_9a9f094d7ef6191a,S_e5ffccd72d02f846,8-11,0.377,15155,1,2.6525198938992043,cels
U_6a501bd6201e668b,C_768eb69a7a1952fd,S_ada643d8bc982427,8-11,0.282,12936,1,3.546099290780142,yep
U_6a51279085a357b9,C_516e18ec41011983,S_6ff763fea121d910,8-11,1.537,40602,8,5.20494469746259,well they're doing it for a good reason
U_6a81464fd00a204d,C_efc988c0108b9095,S_96f0b22d34d16bec,8-11,0.45,14768,2,4.444444444444445,i know
U_6a901842b315f90f,C_529b9c83f00af535,S_9dc674f27e110e7c,8-11,0.47,13664,1,2.127659574468085,okay
U_6abcb3f806c6b036,C_3ad2a13ac7482939,S_fa9e5a38d44eefe5,8-11,44.629,842107,82,1.8373703197472497,um we tried we first we made the tel the telegram or a telegraph telegraph yeah and um mmm and then we would hook up with some wires and one team um group of two would go inside and one would stand outside in the hall and they would send messages to each other and it worked for us except we couldn't get messages from them we could only send messages to um them so we so we traded teams and um
U_6ae62aed5619d2d3,C_5dcf8ce10a35af78,S_f8862222f31b2167,8-11,39.45,828494,66,1.6730038022813687,um since they weren't the same size that i that um uh project wouldn't quite work and so um we had to go ahead and do a different experiment but if um miss miss shelby could've made it so she measured em and made it sure that made sure that they were both the same se se same size and and then the project could've worked
U_6ae7e7216560dbcd,C_9fce57d8e83e10ef,S_a213dd872f83c11b,8-11,0.346,13632,1,2.8901734104046244,yeah
U_6af8c73e1f6481bb,C_458515c308571758,S_62ebb1fa1f0b15f3,8-11,46.77,852339,111,2.373316228351507,well my results after i started adding like one spacer went down a lot because i got a total of 19 with no spacers in between but then when i put one spacer in between i got a total of nine so it dropped 10 but then after that it moved down pretty consistently from a range of about one to two it went from nine to six and then six to five and then it went to five again and then dropped to three for five spacers the force becomes weaker the more spacers you add and when there is no spacers at all this the force is very strong
U_6b0b308145c359d3,C_91533d240f9d3a4c,S_01e8294ae2a473ee,8-11,30.985,535048,93,3.001452315636598,electricity comes out from the plus sign i mean the minus sign and then goes through the into the silver part of the light bulb that makes the f fliment really bright and then it goes back down into the other wire that's on the bottom of it and goes back into the other light bulb on the silver part and makes the fliment hot and then comes out and then it's like sort of like pooping out the energy but it comes back in and it goes back out goes back in
U_6b0edc96a3f9984f,C_d13fa4d45d9a612d,S_77fd4a75a62cc80f,8-11,0.663,17138,4,6.033182503770739,i do not know
U_6b1bf885f860301b,C_e9aacb685e5da08d,S_45cc9c40c9884ad0,8-11,0.409,15113,1,2.444987775061125,yeah
U_6b2745027f1dee8c,C_2762cb80e9dad52d,S_0369b786369a5ac4,3-4,0.344,39279,1,2.906976744186047,yeah
U_6b39dfa69af1b9c1,C_cdc8a757fa834302,S_6a981b45fffd06ef,5-7,4.839,109665,1,0.206654267410622,bee
U_6b46853a2de463a9,C_7e4f7a89c40ec225,S_62506f4a47b96fa4,8-11,39.826,835093,109,2.7369055390950634,he's gonna figure out that uh um that he he'll find the the hottest one and the coldest one but what we did once we figured out what it is we switched like s let's say c was the coldest we would put it to the eh uh let's say c was the warmest we would put it to the top and then some something to the middle then e but then we had to write it on the white board and um and then we no they were all di but three people had the same an three groups had the same answers but only one th yeah
U_6b62c77dc3ab0382,C_1c8cc4ce1b5a8f92,S_def801959b80c19f,8-11,1.703,34983,7,4.110393423370523,our teacher told us to do it
U_6b7f125eff75c1fd,C_32b3c7bdc40656de,S_e64fc586bc78d7bd,8-11,50.724,439577,40,0.7885813421654444,well this setup is well battery is on well the battery is the battery is on the bottom and the two wires are going up and touching that and that is for electricity is going through the right way okay
U_6b837aebde9ca30f,C_6bcfd5491e81df9c,S_c3e634c3e83396e9,8-11,0.552,14953,2,3.623188405797101,n mmm
U_6b9a839902dff08b,C_aebcd22827492f13,S_65fd2c71416d7e14,8-11,0.308,13517,1,3.2467532467532467,yup
U_6bb18ed6b856d9dc,C_00ee5a0d52411026,S_acc7f2dd520bb24d,8-11,9.123,86988,2,0.2192261317549052,maybe they
U_6bb499d92628b6e2,C_9f5e841f98a14e3b,S_e3a017a23bf43811,8-11,0.784,24041,13,16.581632653061224,the electricity has to flow through wires i think in a serious circuit
U_6bc67863cad715ea,C_399ca47a9da98699,S_df357fbfa0308ddf,8-11,5.062,65212,1,0.19755037534571315,good
U_6bfbb6469b399e5f,C_9b64df04c11da6ea,S_052b8672dcb28ce9,8-11,38.431,701116,96,2.497983398818662,well um we learned that um you can measure a lot of things in grams and um that gravel can actually be used for grams cause if you have fifty gram pieces in here and you have and then you have sand just like small pieces of gravel and you can pour it up and it can go to a hundred cause fifty plus fifty is a hundred and um you can just use sand and the grams and you use the gram pieces to weigh the sand to figure out how much it is like
U_6bfe8990b12ac68f,C_33e317c889f9eadf,S_e6656f08def1ddbd,8-11,0.554,14558,3,5.415162454873646,i mean no
U_6c02d2dc8c5f2b2e,C_9fce57d8e83e10ef,S_a0bece4e0e3dabe5,8-11,0.387,13445,1,2.5839793281653747,yeah
U_6c0735f29532ef98,C_696834b17bc12e27,S_bd0109cf413a8139,8-11,4.829,50060,1,0.2070822116380203,pollution
U_6c2385f36a9d3ca2,C_c18f8e42de7c42a7,S_21208b4ebd7c2fdb,8-11,35.214,725434,57,1.6186743908672687,we had to find each magnet in the mystery box with the tools i already told you and it was pretty difficult but if you think about it you gotta you gotta really think hard about what will how are you able to find that those two magnets with the compass the tools and the dirty plate
U_6c24deac712518ce,C_02f3e8f2b953661f,S_132cf7705240adf9,5-7,4.56,97770,1,0.2192982456140351,for
U_6c2fb9095a48f120,C_d95286d09f97271a,S_b925af614bd010b0,8-11,61.315,1219419,100,1.6309222865530457,right here it says washers there it says wires so what's up with this is it is so first of all it goes ten so i put it on the ten now and then there it says five five less than five so it put it down so let's count we have we have one two three so it's three ten three next one would be twenty five then thirty eight and then you get the powder right next one the highest one would be eighty fifteen well actually there's three highest ones eighty ninety and hundred all is fifteen
U_6c55081b1f8d98ac,C_864530f5a7be539a,S_1d880f9136d62017,8-11,2.838,72677,12,4.2283298097251585,th if you put it on wax paper you can slide arou
U_6c5aba1e3e89474b,C_469fc1533f4bb31e,S_cdd80661f47e744f,8-11,28.977,178734,2,0.06902025744556027,oh yeah
U_6c5ff049f757f71a,C_8164a3c3e1de4bdb,S_e30bb3ded5e6c5f1,8-11,2.492,54406,11,4.414125200642054,yeah we can get a bit more passengers in the bigger
U_6c683add7f81a770,C_6ce6ca6ea3079ce5,S_42ac80280688dff8,8-11,0.299,13874,1,3.3444816053511706,bye
U_6ca3b801cd6e95a5,C_3c1601c0a0954c3e,S_ee5fa0e14648147d,8-11,1.935,48019,8,4.134366925064599,when we don't know the answer to something
U_6caa0865b400ef64,C_bbb4ebdcd5d407f8,S_b4c26f9d9d093e24,8-11,36.253,696261,105,2.8963120293492954,to measure stuff like if i wanted to know how tall i am i take a measuring tape or a yard which would be a yard stick which would be a meter and then um you would put it down on the floor and then i'd stand up to see how tall i am and then you put it o over my head and mark the place where it came up to and then if it like stopped at forty eight inches then i'd be like one meter and forty eight inches although i'm not that tall so be like one meter and fifty inches
U_6cac15db01928bf1,C_8ca11d6b460d0cea,S_fa783fb301e75750,8-11,51.688,999912,91,1.76056338028169,the mouth and nose are showing that it takes in and and filter air that will go to the lungs but what it necessarily means is it is air first into the respiratory system it's going down into the trachea and then it goes back into the lungs and goes respiratory system that the air that filters it so it takes and it filters air that will go down to the lungs so the so the lungs will it the lungs will filter the air and it will come back out
U_6ccfcc0cdd024f3b,C_696ba1b7334af19a,S_250de1b8bd93fade,8-11,28.901,526655,89,3.079478218746756,well first we se we were thinking of ways to do it and then we're like oh how about we just pour the cup out into a different cup and see how much it would take to put that cup in how much it would take so we started doing it and we finally got our answer and then we like yeah that was a good thinking and then we filled out our paper saying n like it was more and that's what we did to find it out
U_6cdbb1a8eaaad6e8,C_e2f2588ecfd02175,S_ed0b8e3a155b01c2,5-7,4.54,118752,1,0.22026431718061673,corn
U_6ce01aefabdeea4c,C_d13dbec1c0c9ddf9,S_25f5d8422fe2774f,5-7,8.19,149621,1,0.12210012210012211,bell
U_6ce6b92234c17516,C_09ee0009cd09a6a4,S_9490d5a4203c6297,5-7,4.629,129669,1,0.21602937999567942,plan
U_6ce7f68b8c309150,C_e6f11e6f26361087,S_efcf4ade630e1a37,8-11,53.618,884192,85,1.5852885225110969,the blade of grass is parallel and the maple leaf its it has a bunch of its own veins which ah oh my gosh well the other and one leaf has a bunch of bed veins and its small like really smaller ones i dont know but and then the other one is beach leaf is the kind of the leaf where it has one line going and that has a bunch of veins in those leaves are really shadiness when it comes to leaves
U_6cf3794e0de16663,C_17740acade51d292,S_5c128b5fa5c2dc89,5-7,7.4,167929,1,0.13513513513513511,hot
U_6d2c143277966cc5,C_fe2b3c5073661a91,S_b489d55506eac6ad,8-11,39.893,784767,83,2.080565512746597,i put water on wax paper and it made like a little dome and when i put others on and i moved the water it f all the other little beads made went into one and it made a really big little dome of water so but when i put it on a paper towel it well it just soaked right in and when i put it on paper it soaked in and when i put it on alunima alunimum um it rolled
U_6d3000d631e92e07,C_28574c84406adb1c,S_26257e0178395a25,8-11,4.849,97908,21,4.330789853578057,so it's swinging because probably somebody let go of it and yeah that's what it's doing swinging and it won't stop
U_6d3bf22aa430962c,C_640425e8cabf06f3,S_cf1dc8617be1ea0e,8-11,36.266,816664,83,2.2886450118568358,if you want to use metric and you're measuring something shorter than a meter you might use the meter tape but measure with the centimeters or you can just like use something else that measures centimeters but if you're not going to use metric you can either use yards but you probably wouldn't do that feet or inches yards feet inches centimeters millimeters and nanometers that's the only thing that you would probably measure that are um uh smaller than than a meter
U_6d3cd5bf3377ed5f,C_fc5a6c7485e7470a,S_be0af0d94e7dde34,3-4,0.35,35728,1,2.857142857142857,no
U_6d3d4bf3b70c86d3,C_9c425be0129968ad,S_0604f690dfc46f93,8-11,0.294,13642,1,3.4013605442176873,what
U_6d51608bdec6b91a,C_e3532ec9aec345c4,S_6f77c104cdf1e1e3,8-11,41.348,694669,64,1.5478378639837478,this is a picture um about light bulbs a d cell and um wires um the d cell is the two the two big line and small line and then um the light bulbs are um are those are are circles with um with a with a with a flam filament in them and yeah the wires are the are the um straight lines
U_6d66adc8afb25a4c,C_1107d34bc5bae5d9,S_1a32a3f21f839e36,5-7,5.31,114898,1,0.18832391713747648,eat
U_6d66ff1918d99cfc,C_1c8cc4ce1b5a8f92,S_def801959b80c19f,8-11,1.178,26378,5,4.244482173174873,m less than a pound
U_6d6905c17912c5a5,C_38231c40656453c7,S_7ab49af43d0f25dc,8-11,1.52,33531,8,5.2631578947368425,yeah and then you compare them and see
U_6d9c68e4726d99d8,C_62a6523ebf5b6a3b,S_6a1f90542f06c71e,5-7,5.22,140533,1,0.19157088122605365,bell
U_6da84c0f59adef39,C_1d361ff0648df7c4,S_4284846f1ff2e7ad,8-11,33.101,692462,74,2.235582006585904,if the electromagnet is um not touching or it if the electromagnet isn't by to the um if it's not by or it's not touching the washers then it won't then it won't the washers won't stick to the rivet but when it is touching or by to the when it is touching the washers or it's by to the washers like pretty by then it'll um make the washers stick to the rivet
U_6da93235fed6532c,C_602718527906f0ee,S_3797e4e1fba4dee5,8-11,47.633,715891,69,1.4485755673587637,well i noticed that when you click on the beach leaf it says it says that its a its if you click on a each type each type of leaf that it will say what type of leaf it is like the beach beack leaf is palmate and then the other two are the and then the blade of grass is parallel and then the maple leaf is pinnate
U_6daf004249cc9a47,C_0a412aa8e2caf074,S_aefc14dca31f2103,8-11,27.803,193973,1,0.03596734165377837,c33
U_6db93596fc910944,C_c18f8e42de7c42a7,S_32160b2312d8de9a,8-11,32.037,684135,65,2.0289040796578957,well it it compares they're both good but the difference is that if one light bulb in the series circuit light goes out all the others go out and if in a parallel circuit one just one light so in a parallel circuit there's every light bulb has its own pathway and if one circuit goes out all the others are still gonna be going
U_6dba4044aed1f918,C_02f3e8f2b953661f,S_62be21ac7d183269,5-7,5.82,100884,1,0.1718213058419244,bee
U_6dcdcada84fc25e3,C_b420825c90b54042,S_42fc325d4e674d69,8-11,38.889,751200,70,1.7999948571575508,yes well they're just dots and lines and they tell messages and morse code and been used for the telegraph the telegraph which more invented samuel more samuel morse invented it f b like samuel f b morse or something yeah and um we also did a lot of things with we tapped it it was really fun because i said to carrie you are one of my best friends
U_6dda869f5be13b97,C_e2026d1e006b77f2,S_b568158c328a96bc,8-11,39.547,650222,90,2.275773130705237,its coming out of the negative side into the base of the first bulb if youre going east and then it comes and then it goes back out through the whats its the that the base again and they goes into the base of their second battery second bulb if youre going east and then it comes out of the casing goes into the casing of the first comes out of the casing of the first back into the positive end it should make like a circle wooo welcome dawin
